Unnamed: 0,season,firstName,lastName,position,origin,destination,positionType
1378,2022,Spencer,Rolland,OT,Harvard,North Carolina,Offense
1379,2022,Andrew,Faoliu,WDE,Boise State,,Defense
1380,2022,Justin,Harrington,CB,Oklahoma,Oklahoma,Defense
1381,2022,Jack,Plummer,QB,Purdue,California,Offense
1382,2022,Cam,Goode,DL,UCF,Michigan,Defense
1383,2022,Rome,Weber,CB,Wyoming,Western Kentucky,Defense
1384,2022,Shane,Lee,LB,Alabama,USC,Defense
1385,2022,Josh,Oglesby,RB,Arkansas,Stephen F. Austin,Offense
1386,2022,Chayden,Peery,QB,Georgia Tech,,Offense
1387,2022,Matthew,Downing,QB,TCU,Louisiana Tech,Offense
1388,2022,Chop,Robinson,EDGE,Maryland,Penn State,Defense
1389,2022,Michael,Alaimo,QB,Purdue,Purdue,Offense
1390,2022,Tray,Pettway,WR,UMass,Northern Arizona,Offense
1391,2022,Curtis,Dunlap,IOL,Minnesota,Rutgers,Offense
1392,2022,Calvin,McMillian,OT,Mississippi State,Southern Mississippi,Offense
1393,2022,Sully,Hardin,K,East Carolina,,Special
1394,2022,Jailen,Nias,ATH,Buffalo,,ATH
1395,2022,Deonte,Simpson,WR,North Texas,,Offense
1396,2022,Raiheem,Olalekan,LB,UMass,,Defense
1397,2022,Joshua,Burdsall,LB,Old Dominion,,Defense
1398,2022,Billy,Thursland,IOL,Houston,,Offense
1399,2022,Ameer,Speed,CB,Georgia,Michigan State,Defense
1400,2022,Bruce,Seton,LB,Washington State,,Defense
1401,2022,Kameron,Butler,EDGE,Miami (OH),Virginia,Defense
1402,2022,Pierre,Kemeni,CB,Ohio,Texas State,Defense
1403,2022,Andrew,Garwo,CB,Temple,UT Martin,Defense
1404,2022,Mitchell,Tinsley,WR,Western Kentucky,Penn State,Offense
1405,2022,Vince,Picozzi,IOL,Colorado State,,Offense
1406,2022,Evan,Gregory,OT,Maryland,,Offense
1407,2022,Duece,Mayberry,CB,Kansas,Louisiana Monroe,Defense
1408,2022,KJ,Wallace,CB,Notre Dame,Georgia Tech,Defense
1409,2022,Carlos,Del Rio-Wilson,QB,Florida,Syracuse,Offense
1410,2022,Nelson,Foley,P,Miami,,Special
1411,2022,Jaden,Handy,RB,Ole Miss,,Offense
1412,2022,Andrew,Boyle,K,Washington State,Oregon,Special
1413,2022,Greg,Brooks Jr.,CB,Arkansas,LSU,Defense
1414,2022,Dee,Wiggins,WR,Miami,Louisville,Offense
1415,2022,Kobe,Hudson,WR,Auburn,UCF,Offense
1416,2022,George,Douglas,LB,Central Michigan,Southern Illinois,Defense
1417,2022,Justus,Tavai,DL,Hawai'i,San Diego State,Defense
1418,2022,Shane,Illingworth,QB,Oklahoma State,Nevada,Offense
1419,2022,Elijah,Canion,WR,Auburn,Purdue,Offense
1420,2022,Noah,Cain,RB,Penn State,LSU,Offense
1421,2022,Marcus,Cushnie,EDGE,Florida State,UMass,Defense
1422,2022,Troy,Lewis,WR,East Carolina,James Madison,Offense
1423,2022,Massimo,Biscardi,K,Coastal Carolina,Mississippi State,Special
1424,2022,Michael,Trigg,TE,USC,Ole Miss,Offense
1425,2022,Kolby,Phillips,CB,Tulane,,Defense
1426,2022,Zeiqui,Lawton,SDE,Cincinnati,West Virginia,Defense
1427,2022,Shawn,Asbury II,S,Boston College,Old Dominion,Defense
1428,2022,Jahsen,Wint,S,Ohio State,,Defense
1429,2022,Hirkley,Latu,LB,UCF,,Defense
1430,2022,Alefosio,Saipaia,DL,Navy,,Defense
1431,2022,Simi,Moala,OT,Utah,Jackson State,Offense
1432,2022,Mitchell,Gorgas,IOL,Maryland,,Offense
1433,2022,Jaeger,Bull,TE,Rice,Wake Forest,Offense
1434,2022,Malakai,Salu,LB,UNLV,,Defense
1435,2022,Tee,Denson,CB,Kansas State,Purdue,Defense
1436,2022,Shamar,Martin,CB,UCLA,,Defense
1437,2022,Justin,Lockhart,WR,Nevada,San José State,Offense
1438,2022,Bryson,Smith,WR,Houston,,Offense
1439,2022,Willie,Taylor III,EDGE,Washington State,Eastern Kentucky,Defense
1440,2022,Cornell,Hendrick,WR,Old Dominion,Elon,Offense
1441,2022,Romello,Height,LB,Auburn,USC,Defense
1442,2022,Chris,Smith,DL,Harvard,Notre Dame,Defense
1443,2022,Geri,Theodore,EDGE,Toledo,,Defense
1444,2022,Rodney,Wright III,WR,Fresno State,,Offense
1445,2022,Clyde,Price,RB,Kansas State,Akron,Offense
1446,2022,Terry,Hampton,DL,Arkansas State,Arkansas,Defense
1447,2022,Seth,Hodges,LB,Georgia Southern,,Defense
1448,2022,Michael,Statham,OT,Pittsburgh,,Offense
1449,2022,Gregory,Desrosiers,ATH,Louisville,UMass,ATH
1450,2022,Hassan,Hall,RB,Louisville,Georgia Tech,Offense
1451,2022,Demarcus,Gregory,WR,South Florida,Texas State,Offense
1452,2022,Myles,Jackson,EDGE,UCLA,Indiana,Defense
1453,2022,Sam,Vidlak,QB,Oregon State,Boise State,Offense
1454,2022,Jeremy,Singleton,WR,Houston,Georgia Southern,Offense
1455,2022,Mataio,Soli,EDGE,Arkansas,Hawai'i,Defense
1456,2022,Jared,Gibble,TE,Virginia Tech,Campbell,Offense
1457,2022,Khalen,Leonard,CB,Southern Mississippi,,Defense
1458,2022,Cameron,Sims,CB,Georgia State,Mercer,Defense
1459,2022,Andre,Harris Jr.,IOL,Arkansas State,Duke,Offense
1460,2022,Cam,Johnson,WR,Vanderbilt,Arizona State,Offense
1461,2022,Rae'quin,Lee,RB,Ball State,,Offense
1462,2022,Mason,Brooks,OT,Western Kentucky,Ole Miss,Offense
1463,2022,Larry,Tracy III,CB,Indiana,Illinois State,Defense
1464,2022,Cameron,Hairston,WR,Connecticut,,Offense
1465,2022,Tahj,Gary,RB,Virginia Tech,Tulsa,Offense
1466,2022,Ochaun,Mathis,EDGE,TCU,Nebraska,Defense
1467,2022,Keidron,Smith,CB,Ole Miss,Kentucky,Defense
1468,2022,Jordan,Perryman,CB,UC Davis,Washington,Defense
1469,2022,Joseph,Manjack,WR,USC,Houston,Offense
1470,2022,Craig,Burt,WR,Western Kentucky,Western Kentucky,Offense
1471,2022,Jamason,Jodway,RB,Akron,,Offense
1472,2022,Joriell,Washington,S,Illinois,Louisiana Tech,Defense
1473,2022,Robby,Ashford,QB,Auburn,Auburn,Offense
1474,2022,Terrell,Bynum,WR,Washington,USC,Offense
1475,2022,Matt,Valecce,QB,Colorado State,Albany,Offense
1476,2022,Bo,Nix,QB,Auburn,Oregon,Offense
1477,2022,Jordan,Morris,CB,Coastal Carolina,Sam Houston State,Defense
1478,2022,Javaughn,Williams,WR,Kent State,,Offense
1479,2022,Tee,Hodge,RB,Tennessee,Indiana State,Offense
1480,2022,Sebastien,Dolcine,OG,Florida Atlantic,,Offense
1481,2022,Brian,Kilbane Jr,OT,Bowling Green,,Offense
1482,2022,Coye,Fairman,WR,Memphis,,Offense
1483,2022,Shakari,Denson,ATH,Ohio,,ATH
1484,2022,Payne,He'Bert,OT,Northwestern,UT San Antonio,Offense
1485,2022,Timothy,Lawson,OT,Louisville,,Offense
1486,2022,Rowan,McGwin,OT,Buffalo,,Offense
1487,2022,Gleson,Sprewell,S,Houston,,Defense
1488,2022,Tyler,Murray,LB,Charlotte,Memphis,Defense
1489,2022,Casey,Tawa,WR,Rice,,Offense
1490,2022,Mar'Keise,Irving,RB,Minnesota,Oregon,Offense
1491,2022,Jehlani,Galloway,WR,Boston College,Western Michigan,Offense
1492,2022,Brady,McBride,QB,Texas State,Appalachian State,Offense
1493,2022,Kameron,Allen,TE,Michigan State,SMU,Offense
1494,2022,Grayson,Murphy,EDGE,North Texas,UCLA,Defense
1495,2022,Jacob,Coleman,TE,East Carolina,Middle Tennessee,Offense
1496,2022,McKade,Mettauer,IOL,California,Oklahoma,Offense
1497,2022,D.J.,Taylor,LB,Wake Forest,Bowling Green,Defense
1498,2022,Marist,Talavou,IOL,Utah,San José State,Offense
1499,2022,Grant,Wells,QB,Marshall,Virginia Tech,Offense
1500,2022,Shauntavis,Vardaman,OT,UAB,,Offense
1501,2022,C.J.,Hayes,WR,Michigan State,Syracuse,Offense
1502,2022,Noah,Bean,TE,UNLV,,Offense
1503,2022,Khoury,Bethley,S,Hawai'i,Arizona State,Defense
1504,2022,Jacob,Brammer,OT,North Texas,Vanderbilt,Offense
1505,2022,Emani,Bailey,RB,Louisiana,TCU,Offense
1506,2022,Shermond,Dabney,S,Bowling Green,,Defense
1507,2022,Rhett,Reilly,QB,BYU,,Offense
1508,2022,Jakari,Norwood,RB,Illinois,Temple,Offense
1509,2022,Izayah,Green-May,LB,Wisconsin,Northern Illinois,Defense
1510,2022,Kilohana,Haasenritter,WR,Hawai'i,,Offense
1511,2022,Noah,Hamlin,S,Toledo,,Defense
1512,2022,Jack,Wardzala,EDGE,Bowling Green,,Defense
1513,2022,Ben,Bertram,EDGE,New Mexico,,Defense
1514,2022,Bradley,Jennings Jr.,LB,Miami,Indiana,Defense
1515,2022,Kaulana,Makaula,LB,USC,Hawai'i,Defense
1516,2022,Elijah,Johnson,OT,Colorado State,,Offense
1517,2022,Chris,Conti,LB,Rutgers,Rice,Defense
1518,2022,Shannon,Bishop,CB,Western Kentucky,Minnesota,Defense
1519,2022,Jakolby,Longino,QB,UTEP,Lamar,Offense
1520,2022,Akeem,Hayes,WR,Arkansas State,,Offense
1521,2022,John,Hughes,OT,West Virginia,,Offense
1522,2022,Enzo,Jennings,S,Penn State,,Defense
1523,2022,Rodney,Groce Jr.,LB,Arizona State,,Defense
1524,2022,Malik,Jackson,RB,Louisiana Monroe,Louisiana Monroe,Offense
1525,2022,Gabe,Reid,LB,Stanford,Utah,Defense
1526,2022,Leslie,Smith,LB,Pittsburgh,,Defense
1527,2022,Garnett,Hollis,CB,Northwestern,Northwestern,Defense
1528,2022,Andre,Sam,ATH,McNeese,Marshall,ATH
1529,2022,Juwan,Burgess,S,Indiana,,Defense
1530,2022,Drew,Zaubi,QB,Western Kentucky,,Offense
1531,2022,Jamel,Hamm,CB,UNLV,,Defense
1532,2022,Kolbe,Fields,LB,South Carolina,LSU,Defense
1533,2022,Justin,Weller,WR,Penn State,,Offense
1534,2022,Jonathan,King,EDGE,Indiana,Alabama A&M,Defense
1535,2022,Keyshawn,Johnson,LB,Louisiana Monroe,,Defense
1536,2022,Terah,Edwards,DL,Northwestern,Illinois,Defense
1537,2022,Jahmyr,Gibbs,RB,Georgia Tech,Alabama,Offense
1538,2022,Amaud,Willis-Dalton,LB,Houston,,Defense
1539,2022,Frank,Ladson,WR,Clemson,Miami,Offense
1540,2022,Isaac,Ellis,IOL,Memphis,Louisiana Tech,Offense
1541,2022,Knox,Kadum,QB,Virginia Tech,McNeese,Offense
1542,2022,Jalen,Rayam,LB,UAB,,Defense
1543,2022,Jakovi,Bryant,CB,Florida International,,Defense
1544,2022,TJ,Banks,TE,West Virginia,Akron,Offense
1545,2022,Dylan,Deveney,TE,Georgia Tech,Pittsburgh,Offense
1546,2022,Jamree,Kromah,DL,Rutgers,,Defense
1547,2022,Tommy,Brown,OT,Alabama,Colorado,Offense
1548,2022,CJ,Coldon,CB,Wyoming,Oklahoma,Defense
1549,2022,Dayton,Wade,WR,Western Kentucky,,Offense
1550,2022,T.D.,Roof,LB,Appalachian State,Oklahoma,Defense
1551,2022,Jeremy,Mercier,LB,Utah,Arizona,Defense
1552,2022,August,Pitre,WR,Rice,Ohio,Offense
1553,2022,Joseph,Scates,WR,Iowa State,Memphis,Offense
1554,2022,David,Laney,S,East Carolina,North Carolina A&T,Defense
1555,2022,Seaburn,Hines,OT,Georgia Southern,,Offense
1556,2022,Cam'Ron,McCoy,QB,Cincinnati,Eastern Michigan,Offense
1557,2022,Alec,Ogden,QB,Middle Tennessee,,Offense
1558,2022,Angel,King,ATH,Nevada,,ATH
1559,2022,Joshia,Davis,RB,Colorado,Southern Utah,Offense
1560,2022,X'Zauvea,Gadlin,IOL,Tulsa,Liberty,Offense
1561,2022,Jonathan,Hodoh,WR,Louisiana Monroe,,Offense
1562,2022,Nick,Bags,DL,Temple,South Florida,Defense
1563,2022,Andre,Crump,WR,San José State,UC Davis,Offense
1564,2022,B.J.,Foster,S,Texas,Sam Houston State,Defense
1565,2022,Daniel,Lee,WR,Buffalo,,Offense
1566,2022,Jordan,Jernigan,WR,Ole Miss,,Offense
1567,2022,DJ,Warnell,S,UCLA,Arizona,Defense
1568,2022,Nick,Moore,QB,Arizona,,Offense
1569,2022,Jamie,Pettway,LB,Missouri,Florida Atlantic,Defense
1570,2022,Sean,Dollars,RB,Oregon,Oregon,Offense
1571,2022,Zareon,Hayes,LB,Appalachian State,Alabama A&M,Defense
1572,2022,Tanner,Hollens,ATH,Colorado State,,ATH
1573,2022,Tynan,Tucker,S,Kent State,,Defense
1574,2022,Jalin,Cooper,WR,Toledo,,Offense
1575,2022,Devonni,Reed,S,Central Michigan,South Carolina,Defense
1576,2022,Carlos,Carriere,WR,Maryland,Central Michigan,Offense
1577,2022,Jakairi,Moses,RB,Western Kentucky,Western Kentucky,Offense
1578,2022,LeDarrius,Cox,DL,Ole Miss,Indiana,Defense
1579,2022,Marco,Lee,RB,Virginia Tech,South Alabama,Offense
1580,2022,Simi,Bakare,RB,Missouri,Fresno State,Offense
1581,2022,Chris,Martinez,OT,San Diego State,Arizona State,Offense
1582,2022,Justin,Hayes,SDE,Samford,,Defense
1583,2022,Malik,Rodgers,WR,Tulsa,,Offense
1584,2022,Jaymason,Willingham,LB,Utah State,Portland State,Defense
1585,2022,Eric,Shaw,WR,South Carolina,,Offense
1586,2022,Warren,Bryan,DUAL,Air Force,,DUAL
1587,2022,Chris,Adimora,S,Texas,SMU,Defense
1588,2022,Walker,Hankinson,OT,Louisiana Tech,,Offense
1589,2022,Jacob,Cowing,WR,UTEP,Arizona,Offense
1590,2022,Matthew,Anderson,OT,Louisiana,,Offense
1591,2022,Noah,Arinze,EDGE,Oklahoma,New Mexico State,Defense
1592,2022,Leke,Asenuga,IOL,New Mexico,North Texas,Offense
1593,2022,Chris,Murray,DL,TCU,Sam Houston State,Defense
1594,2022,Kyle,Wright,LB,Georgia State,Tennessee Tech,Defense
1595,2022,Michael,Washington,RB,Buffalo,Buffalo,Offense
1596,2022,Slade,Roy,LS,East Carolina,LSU,Special
1597,2022,Julius,Lewis,DL,Fresno State,Jackson State,Defense
1598,2022,Cardavion,Myers,CB,Western Kentucky,,Defense
1599,2022,Fred,Orr,RB,Tennessee,,Offense
1600,2022,Taisun,Phommachanh,QB,Clemson,Georgia Tech,Offense
1601,2022,Chase,Cota,WR,UCLA,Oregon,Offense
1602,2022,Charles,Finley,TE,West Virginia,,Offense
1603,2022,Johnquai,Lewis,CB,Kansas,McNeese,Defense
1604,2022,Cam,Lampkin,CB,Utah State,Washington State,Defense
1605,2022,Larson,Workman,OT,Kansas,Texas State,Offense
1606,2022,Kalen,Villanueva,OLB,Illinois,Louisiana Tech,Defense
1607,2022,Matt,Hayball,P,Florida Atlantic,Vanderbilt,Special
1608,2022,Davonte,Pritchard,LB,Kansas State,South Dakota,Defense
1609,2022,Tre,Allen,LB,Georgia Southern,,Defense
1610,2022,George,Georgopoulos,P,UMass,Mississippi State,Special
1611,2022,Kobe,Singleton,ATH,Southern Utah,Liberty,ATH
1612,2022,Aidan,Martin,K,Mississippi State,,Special
1613,2022,Danny,Lockhart,LB,USC,Ole Miss,Defense
1614,2022,Chris,Bacon,S,Georgia State,Bowling Green,Defense
1615,2022,Antwan,Roberts,RB,Wisconsin,,Offense
1616,2022,Stephon,Zayas,EDGE,UCF,,Defense
1617,2022,Joeseph,Sewell,TE,Middle Tennessee,,Offense
1618,2022,AJ,Abbott,WR,Wisconsin,,Offense
1619,2022,Justin,Gardner,CB,Kansas State,,Defense
1620,2022,Justin,Moore,DL,Connecticut,,Defense
1621,2022,Larry,Smith III,CB,Indiana,,Defense
1622,2022,Jacques,Hunter,DL,Vanderbilt,,Defense
1623,2022,Asa,Barnes,RB,East Carolina,Winston-Salem State,Offense
1624,2022,Cedrick,Dort,CB,Kentucky,Wisconsin,Defense
1625,2022,Jonathan,Cruz,K,Charlotte,,Special
1626,2022,Destin,Coates,RB,Georgia State,Florida A&M,Offense
1627,2022,Kaulin,Parris,K,West Virginia,,Special
1628,2022,Kevin,Williams,IOL,Northern Colorado,Nebraska,Offense
1629,2022,Zamari,Maxwell,CB,UCF,Incarnate Word,Defense
1630,2022,Keaton,Altman,OT,McNeese,Sam Houston State,Offense
1631,2022,Chris,Everhart,IOL,Marshall,East Tennessee State,Offense
1632,2022,Daniel,Foster-Allen,DL,Auburn,South Alabama,Defense
1633,2022,Bence,Polgar,OG,Buffalo,Missouri,Offense
1634,2022,Jay,Maclin,WR,Missouri,North Texas,Offense
1635,2022,Javan,Hawes,WR,Arkansas State,,Offense
1636,2022,Maddox,Kopp,QB,Houston,Colorado,Offense
1637,2022,Lwal,Uguak,DL,Connecticut,TCU,Defense
1638,2022,Brayden,Wood,DL,Kansas State,Jacksonville State,Defense
